model,mode,param,stretch,I1,I2,I3,J,W,P11,P22,P33,sigma11,sigma22,sigma33
ogden,uniaxial,3.5454545454545454,3.5454545454545454,13.134350497986864,7.170462016615886,1.0000000000000004,1.0000000000000002,6.308230656616512,5.947838376515955,0.3303709834421384,0.3303709834421384,21.087790607647474,0.17545507524250586,0.17545507524250586
ogden,uniaxial,3.5757575757575757,3.5757575757575757,13.345364274485998,7.229725435916194,1.0,1.0,6.488984681557218,6.079243665275299,0.32044700361722706,0.32044700361722706,21.7379015909844,0.16946194288522978,0.16946194288522978
ogden,uniaxial,3.606060606060606,3.606060606060606,13.558294943321682,7.289022560896029,0.9999999999999996,0.9999999999999998,6.673824109340586,6.213337009191328,0.3105007421992912,0.3105007421992912,22.405669821023277,0.1635106827108662,0.1635106827108662
ogden,uniaxial,3.6363636363636362,3.6363636363636362,13.773140495867768,7.348352272727283,0.9999999999999996,0.9999999999999998,6.862829529820589,6.35015346818747,0.300532073825979,0.300532073825979,23.091467157045347,0.15760034909380602,0.15760034909380602
ogden,uniaxial,3.666666666666667,3.666666666666667,13.989898989898993,7.407713498622613,1.0,1.0,7.056082639807057,6.489728235583371,0.2905408792486127,0.2905408792486127,23.795670197139028,0.15173002565671787,0.15173002565671787
ogden,uniaxial,3.6969696969696972,3.6969696969696972,14.208568546869591,7.467105209580353,0.9999999999999996,0.9999999999999998,7.253666245470431,6.632096637962965,0.2805270450685638,0.2805270450685638,24.5186602979237,0.14589882412507485,0.14589882412507485
ogden,uniaxial,3.7272727272727275,3.7272727272727275,14.429147349324733,7.526526418257518,0.9999999999999996,0.9999999999999998,7.455664264818137,6.77729413502618,0.2704904634869716,0.2704904634869716,25.260823594188498,0.14010588323603812,0.14010588323603812
ogden,uniaxial,3.757575757575758,3.757575757575758,14.651633638437158,7.585976176962134,1.0,1.0,7.662161730238015,6.925356319425411,0.2604310320660223,0.2604310320660223,26.022551018447,0.13435036769815725,0.13435036769815725
ogden,uniaxial,3.787878787878788,3.787878787878788,14.876025711662075,7.645453575757557,0.9999999999999996,0.9999999999999998,7.873244791104493,7.076318916588152,0.2503486535020865,0.2503486535020865,26.804238320409674,0.128631467199598,0.128631467199598
ogden,uniaxial,3.8181818181818183,3.8181818181818183,15.102321920503742,7.704957740672043,1.0,1.0,8.08900071644349,7.230217784526838,0.2402432354098155,0.2402432354098155,27.6062860863752,0.12294839546213186,0.12294839546213186
ogden,uniaxial,3.8484848484848486,3.8484848484848486,15.330520668387527,7.764487832005955,1.0,1.0,8.30951789765227,7.387088913636924,0.23011469011616364,0.23011469011616364,28.4290997585421,0.11730038933820218,0.11730038933820218
ogden,uniaxial,3.878787878787879,3.878787878787879,15.560620408631774,7.824043042732015,1.0000000000000004,1.0000000000000002,8.534885851270719,7.546968426484247,0.2199629344648362,0.2199629344648362,29.27308965424192,0.11168670794929698,0.11168670794929698
ogden,uniaxial,3.909090909090909,3.909090909090909,15.792619642513936,7.8836225969811835,1.0000000000000004,1.0000000000000002,8.765195221800703,7.709892577582394,0.20978788962900072,0.20978788962900072,30.13867098509481,0.10610663186262177,0.10610663186262177
ogden,uniaxial,3.9393939393939394,3.9393939393939394,16.026516917426008,7.9432257486103595,1.0000000000000004,1.0000000000000002,9.000537784570422,7.875897753161094,0.1995894809334902,0.1995894809334902,31.02626387608915,0.10055946230491233,0.10055946230491233
ogden,uniaxial,3.9696969696969697,3.9696969696969697,16.262310825114433,8.002851779846125,1.0000000000000009,1.0000000000000004,9.24100644864083,8.045020470926271,0.18936763768500525,0.18936763768500525,31.936293384586094,0.09504452041094433,0.09504452041094433
ogden,uniaxial,4.0,4.0,16.5,8.0625,1.0,1.0,9.486695259751352,8.217297379812479,0.17912229300989835,0.17912229300989835,32.869189519249915,0.08956114650494917,0.08956114650494917
ogden,biaxial,1.0,1.0,3.0,3.0,1.0,1.0,0.0,1.15,1.15,1.15,1.15,1.15,1.15
ogden,biaxial,1.02020202020202,1.02020202020202,3.0047382086471854,3.00486627266511,1.0,1.0,0.0023619746514870706,1.1666711539256331,1.1666711539256331,1.1164031538548755,1.1902402681463529,1.1902402681463529,1.0726269298041013
ogden,biaxial,1.0404040404040404,1.0404040404040404,3.0183582477425936,3.0193540827970295,1.0,1.0,0.009192861237387849,1.1829833063638808,1.1829833063638808,1.0828832173079792,1.2307806116715123,1.2307806116715123,1.0004089370190878
ogden,biaxial,1.0606060606060606,1.0606060606060606,3.040055146290821,3.0433259323860744,1.0,1.0,0.02014778454433528,1.1989866497598518,1.1989866497598518,1.0491547899045457,1.271652507321055,1.271652507321055,0.9326771969028983
ogden,biaxial,1.0808080808080809,1.0808080808080809,3.0691263118210506,3.076679923722112,1.0,1.0,0.03492592344103821,1.2147267032266535,1.2147267032266535,1.0149548546223675,1.3128864368207267,1.3128864368207267,0.8688595100143089
ogden,biaxial,1.101010101010101,1.101010101010101,3.1049569161851815,3.1193463125220227,0.9999999999999999,0.9999999999999999,0.05326397389517779,1.230244898391998,1.230244898391998,0.9800371697717649,1.3545120598457354,1.3545120598457354,0.8084626126532337
ogden,biaxial,1.121212121212121,1.121212121212121,3.147007586933069,3.1712844918183993,1.0,1.0,0.07493078544539555,1.2455790829158748,1.2455790829158748,0.9441677387148429,1.3965583656935565,1.3965583656935565,0.7510581939083011
